SimNum,Stage,Scenario,Model,Cost
50,14,6.5,Expected,0.35000000000000003
50,15,8.5,Expected,0.55
50,16,3.0,Expected,0.0
50,17,4.5,Expected,0.2
50,18,7.0,Expected,0.2
50,19,7.0,Expected,0.2
50,20,10.0,Expected,0.7
50,21,8.0,Expected,0.5
50,22,3.5,Expected,0.05
50,23,5.5,Expected,0.25
50,24,2.0,Expected,0.3
51,1,2.5,Expected,0.15000000000000002
51,2,6.5,Expected,0.55
51,3,7.0,Expected,0.6000000000000001
51,4,5.0,Expected,0.4
51,5,8.0,Expected,0.7000000000000001
51,6,5.5,Expected,0.15000000000000002
51,7,1.5,Expected,1.0
51,8,5.5,Expected,0.15000000000000002
51,9,5.0,Expected,0.2
51,10,8.0,Expected,0.5
51,11,8.0,Expected,0.5
51,12,6.0,Expected,0.30000000000000004
51,13,8.0,Expected,0.5
51,14,8.0,Expected,0.5
51,15,6.0,Expected,0.30000000000000004
51,16,5.5,Expected,0.25
51,17,10.0,Expected,0.5
51,18,4.0,Expected,0.5
51,19,3.0,Expected,1.2
51,20,7.0,Expected,0.4
51,21,3.0,Expected,0.0
51,22,7.0,Expected,0.4
51,23,10.0,Expected,0.7
51,24,1.0,Expected,0.6
52,1,6.5,Expected,0.55
52,2,6.5,Expected,0.55
52,3,1.5,Expected,0.05
52,4,3.5,Expected,0.25
52,5,8.0,Expected,0.7000000000000001
52,6,6.5,Expected,0.25
52,7,5.0,Expected,0.1
52,8,4.5,Expected,0.05
52,9,4.5,Expected,0.15000000000000002
52,10,5.0,Expected,0.2
52,11,4.0,Expected,0.1
52,12,6.5,Expected,0.35000000000000003
52,13,2.0,Expected,0.2
52,14,3.0,Expected,0.0
52,15,2.5,Expected,0.1
52,16,1.0,Expected,0.4
52,17,5.5,Expected,0.05
52,18,5.5,Expected,0.05
52,19,7.5,Expected,0.25
52,20,7.0,Expected,0.4
52,21,1.5,Expected,0.6000000000000001
52,22,0.5,Expected,0.75
52,23,0.5,Expected,0.75
52,24,9.5,Expected,0.65
53,1,10.0,Expected,0.9000000000000001
53,2,5.0,Expected,0.4
53,3,3.5,Expected,0.25
53,4,7.5,Expected,0.65
53,5,3.0,Expected,0.2
53,6,7.0,Expected,0.30000000000000004
53,7,1.0,Expected,1.2000000000000002
53,8,8.0,Expected,0.4
53,9,5.5,Expected,0.25
53,10,7.0,Expected,0.4
53,11,0.5,Expected,0.75
53,12,5.0,Expected,0.2
53,13,7.5,Expected,0.45
53,14,3.5,Expected,0.05
53,15,2.5,Expected,0.1
53,16,5.5,Expected,0.25
53,17,5.0,Expected,0.0
53,18,5.0,Expected,0.0
53,19,6.5,Expected,0.15000000000000002
53,20,6.0,Expected,0.30000000000000004
53,21,0.5,Expected,1.0
53,22,6.5,Expected,0.35000000000000003
53,23,0.5,Expected,0.75
53,24,4.0,Expected,0.1
54,1,6.0,Expected,0.5
54,2,6.5,Expected,0.55
54,3,7.5,Expected,0.65
54,4,8.5,Expected,0.75
54,5,3.5,Expected,0.25
54,6,8.0,Expected,0.4
54,7,7.5,Expected,0.35000000000000003
54,8,4.0,Expected,0.0
54,9,6.5,Expected,0.35000000000000003
54,10,10.0,Expected,0.7
54,11,4.0,Expected,0.1
54,12,1.0,Expected,0.6
54,13,2.5,Expected,0.1
54,14,9.5,Expected,0.65
54,15,1.5,Expected,0.30000000000000004
54,16,8.0,Expected,0.5
54,17,2.5,Expected,1.0
54,18,7.5,Expected,0.25
54,19,8.0,Expected,0.30000000000000004
54,20,5.0,Expected,0.2
54,21,6.0,Expected,0.30000000000000004
54,22,3.0,Expected,0.0
54,23,1.5,Expected,0.44999999999999996
54,24,9.0,Expected,0.6000000000000001
55,1,4.0,Expected,0.30000000000000004
55,2,9.0,Expected,0.8
55,3,8.0,Expected,0.7
55,4,9.5,Expected,0.8500000000000001
55,5,9.5,Expected,0.8500000000000001
55,6,5.5,Expected,0.15000000000000002
55,7,1.0,Expected,1.2000000000000002
55,8,6.5,Expected,0.25
55,9,9.5,Expected,0.65
55,10,5.0,Expected,0.2
55,11,5.0,Expected,0.2
55,12,9.0,Expected,0.6000000000000001
55,13,6.0,Expected,0.30000000000000004
55,14,4.5,Expected,0.15000000000000002
55,15,2.0,Expected,0.2
55,16,4.5,Expected,0.15000000000000002
55,17,2.0,Expected,1.2000000000000002
55,18,5.5,Expected,0.05
55,19,5.5,Expected,0.05
55,20,3.0,Expected,0.0
55,21,8.5,Expected,0.55
55,22,9.5,Expected,0.65
55,23,1.5,Expected,0.44999999999999996
55,24,2.0,Expected,0.3
56,1,1.0,Expected,0.0
56,2,3.5,Expected,0.25
56,3,5.0,Expected,0.4
56,4,6.0,Expected,0.5
56,5,3.0,Expected,0.2
56,6,9.0,Expected,0.5
56,7,1.0,Expected,1.2000000000000002
56,8,5.5,Expected,0.15000000000000002
56,9,8.0,Expected,0.5
56,10,7.5,Expected,0.45
56,11,5.5,Expected,0.25
56,12,3.0,Expected,0.0
56,13,7.5,Expected,0.45
56,14,0.5,Expected,0.5
56,15,6.0,Expected,0.30000000000000004
56,16,1.5,Expected,0.30000000000000004
56,17,1.5,Expected,1.4000000000000001
56,18,2.5,Expected,1.25
56,19,9.5,Expected,0.45
56,20,8.0,Expected,0.5
56,21,2.5,Expected,0.2
56,22,8.0,Expected,0.5
56,23,9.0,Expected,0.6000000000000001
56,24,0.5,Expected,0.75
57,1,4.0,Expected,0.30000000000000004
57,2,0.5,Expected,0.1
57,3,6.0,Expected,0.5
57,4,7.0,Expected,0.6000000000000001
57,5,5.5,Expected,0.45
57,6,4.0,Expected,0.0
57,7,3.5,Expected,0.2
57,8,9.0,Expected,0.5
57,9,9.0,Expected,0.6000000000000001
57,10,4.5,Expected,0.15000000000000002
57,11,4.5,Expected,0.15000000000000002
57,12,2.5,Expected,0.15
57,13,7.5,Expected,0.45
57,14,8.5,Expected,0.55
57,15,2.5,Expected,0.1
57,16,4.0,Expected,0.1
57,17,2.5,Expected,1.0
57,18,8.5,Expected,0.35000000000000003
57,19,2.5,Expected,1.5
57,20,7.0,Expected,0.4
57,21,2.5,Expected,0.2
57,22,3.0,Expected,0.0
57,23,10.0,Expected,0.7
57,24,5.0,Expected,0.2
58,1,5.5,Expected,0.45
58,2,6.0,Expected,0.5
58,3,8.5,Expected,0.75
58,4,5.5,Expected,0.45
58,5,10.0,Expected,0.9
58,6,5.5,Expected,0.15000000000000002
58,7,1.5,Expected,1.0
58,8,5.0,Expected,0.1
58,9,1.5,Expected,0.30000000000000004
58,10,2.5,Expected,0.1
58,11,4.0,Expected,0.1
58,12,4.5,Expected,0.15000000000000002
58,13,6.5,Expected,0.35000000000000003
58,14,3.5,Expected,0.05
58,15,8.5,Expected,0.55
58,16,4.5,Expected,0.15000000000000002
58,17,9.5,Expected,0.45
58,18,0.5,Expected,2.25
58,19,5.5,Expected,0.05
58,20,3.5,Expected,0.05
58,21,1.0,Expected,0.8
58,22,9.5,Expected,0.65
58,23,10.0,Expected,0.7
58,24,2.5,Expected,0.15
59,1,6.5,Expected,0.55
59,2,3.5,Expected,0.25
59,3,9.5,Expected,0.8500000000000001
59,4,5.0,Expected,0.4
59,5,3.0,Expected,0.2
59,6,10.0,Expected,0.6000000000000001
59,7,9.0,Expected,0.5
59,8,3.5,Expected,0.15
59,9,7.5,Expected,0.45
59,10,1.0,Expected,0.4
59,11,1.0,Expected,0.6
59,12,8.5,Expected,0.55
59,13,1.0,Expected,0.4
59,14,2.0,Expected,0.2
59,15,9.0,Expected,0.6000000000000001
59,16,4.5,Expected,0.15000000000000002
59,17,1.0,Expected,1.6
59,18,2.0,Expected,1.5
59,19,8.5,Expected,0.35000000000000003
59,20,2.0,Expected,0.5
59,21,1.5,Expected,0.6000000000000001
59,22,9.0,Expected,0.6000000000000001
59,23,9.5,Expected,0.65
59,24,6.5,Expected,0.35000000000000003
60,1,3.5,Expected,0.25
60,2,2.5,Expected,0.15000000000000002
60,3,10.0,Expected,0.9000000000000001
60,4,5.5,Expected,0.45
60,5,2.0,Expected,0.1
60,6,5.5,Expected,0.15000000000000002
60,7,10.0,Expected,0.6000000000000001
60,8,6.5,Expected,0.25
60,9,4.5,Expected,0.15000000000000002
60,10,9.5,Expected,0.6500000000000001
60,11,3.0,Expected,0.0
60,12,10.0,Expected,0.7000000000000001
60,13,7.0,Expected,0.4
60,14,9.5,Expected,0.65
60,15,10.0,Expected,0.7000000000000001
60,16,0.5,Expected,0.5
60,17,7.0,Expected,0.2
60,18,9.5,Expected,0.45
60,19,7.0,Expected,0.2
60,20,5.0,Expected,0.2
60,21,10.0,Expected,0.7
60,22,1.5,Expected,0.44999999999999996
60,23,7.0,Expected,0.4
60,24,6.0,Expected,0.30000000000000004
61,1,3.0,Expected,0.2
61,2,8.5,Expected,0.75
61,3,4.0,Expected,0.30000000000000004
61,4,3.5,Expected,0.25
61,5,2.0,Expected,0.1
61,6,1.5,Expected,0.5
61,7,6.5,Expected,0.25
61,8,0.5,Expected,1.05
61,9,9.5,Expected,0.65
61,10,7.0,Expected,0.4
61,11,2.0,Expected,0.3
61,12,10.0,Expected,0.7000000000000001
61,13,4.5,Expected,0.15000000000000002
61,14,4.5,Expected,0.15000000000000002
61,15,9.5,Expected,0.6500000000000001
61,16,4.5,Expected,0.15000000000000002
61,17,9.5,Expected,0.45
61,18,2.0,Expected,1.5
61,19,9.5,Expected,0.45
61,20,5.5,Expected,0.25
61,21,4.0,Expected,0.1
61,22,2.5,Expected,0.15
61,23,7.0,Expected,0.4
61,24,10.0,Expected,0.7000000000000001
62,1,8.0,Expected,0.7
62,2,6.5,Expected,0.55
62,3,7.0,Expected,0.6000000000000001
62,4,3.0,Expected,0.2
62,5,7.5,Expected,0.65
62,6,7.0,Expected,0.30000000000000004
62,7,9.0,Expected,0.5
62,8,2.0,Expected,0.6
62,9,0.5,Expected,0.5
62,10,1.0,Expected,0.4
62,11,1.0,Expected,0.6
62,12,2.0,Expected,0.3
62,13,7.5,Expected,0.45
62,14,7.0,Expected,0.4
62,15,1.5,Expected,0.30000000000000004
62,16,2.5,Expected,0.1
62,17,6.0,Expected,0.1
62,18,9.5,Expected,0.45
62,19,2.0,Expected,1.7999999999999998
62,20,1.0,Expected,1.0
62,21,3.0,Expected,0.0
62,22,7.0,Expected,0.4
62,23,1.5,Expected,0.44999999999999996
62,24,4.5,Expected,0.15000000000000002
63,1,3.0,Expected,0.2
63,2,7.5,Expected,0.65
63,3,7.0,Expected,0.6000000000000001
63,4,1.5,Expected,0.05
63,5,8.5,Expected,0.75
63,6,5.5,Expected,0.15000000000000002
63,7,4.5,Expected,0.05
63,8,3.0,Expected,0.3
63,9,7.0,Expected,0.4
63,10,10.0,Expected,0.7
63,11,4.0,Expected,0.1
63,12,2.5,Expected,0.15
63,13,1.0,Expected,0.4
63,14,6.5,Expected,0.35000000000000003
63,15,6.0,Expected,0.30000000000000004
63,16,9.5,Expected,0.65
63,17,7.0,Expected,0.2
63,18,10.0,Expected,0.5
63,19,1.5,Expected,2.1
63,20,7.0,Expected,0.4
63,21,2.0,Expected,0.4
63,22,4.5,Expected,0.15000000000000002
63,23,8.5,Expected,0.55
63,24,5.0,Expected,0.2
64,1,2.0,Expected,0.1
64,2,4.5,Expected,0.35000000000000003
64,3,4.5,Expected,0.35000000000000003
64,4,2.5,Expected,0.15000000000000002
64,5,10.0,Expected,0.9
64,6,6.5,Expected,0.25
64,7,4.0,Expected,0.0
64,8,9.5,Expected,0.55
64,9,7.0,Expected,0.4
64,10,0.5,Expected,0.5
64,11,5.5,Expected,0.25
64,12,5.5,Expected,0.25
64,13,6.0,Expected,0.30000000000000004
64,14,9.0,Expected,0.6000000000000001
64,15,4.5,Expected,0.15000000000000002
64,16,7.0,Expected,0.4
64,17,8.0,Expected,0.30000000000000004
64,18,7.0,Expected,0.2
64,19,1.0,Expected,2.4
64,20,8.5,Expected,0.55
64,21,8.0,Expected,0.5
64,22,5.5,Expected,0.25
64,23,6.5,Expected,0.35000000000000003
64,24,4.0,Expected,0.1
65,1,0.5,Expected,0.15
65,2,0.5,Expected,0.1
65,3,9.0,Expected,0.8
65,4,1.0,Expected,0.0
65,5,9.0,Expected,0.8
65,6,10.0,Expected,0.6000000000000001
65,7,5.5,Expected,0.15000000000000002
65,8,3.5,Expected,0.15
65,9,0.5,Expected,0.5
65,10,1.5,Expected,0.30000000000000004
65,11,3.0,Expected,0.0
65,12,4.0,Expected,0.1
65,13,1.5,Expected,0.30000000000000004
65,14,5.5,Expected,0.25
65,15,6.5,Expected,0.35000000000000003
65,16,4.0,Expected,0.1
65,17,8.0,Expected,0.30000000000000004
65,18,0.5,Expected,2.25
65,19,3.0,Expected,1.2
65,20,6.0,Expected,0.30000000000000004
65,21,2.0,Expected,0.4
65,22,4.0,Expected,0.1
65,23,1.5,Expected,0.44999999999999996
65,24,7.5,Expected,0.45
66,1,2.0,Expected,0.1
66,2,4.5,Expected,0.35000000000000003
66,3,7.0,Expected,0.6000000000000001
66,4,6.5,Expected,0.55
66,5,4.0,Expected,0.30000000000000004
66,6,9.5,Expected,0.55
66,7,3.5,Expected,0.2
66,8,6.5,Expected,0.25
66,9,1.0,Expected,0.4
66,10,5.0,Expected,0.2
66,11,6.5,Expected,0.35000000000000003
66,12,9.0,Expected,0.6000000000000001
66,13,10.0,Expected,0.7
66,14,10.0,Expected,0.7000000000000001
66,15,3.5,Expected,0.05
66,16,5.0,Expected,0.2
66,17,2.5,Expected,1.0
66,18,1.5,Expected,1.75
66,19,3.0,Expected,1.2
66,20,4.0,Expected,0.1
66,21,2.5,Expected,0.2
66,22,9.5,Expected,0.65
66,23,5.0,Expected,0.2
66,24,4.5,Expected,0.15000000000000002
67,1,7.0,Expected,0.6000000000000001
67,2,4.5,Expected,0.35000000000000003
67,3,0.5,Expected,0.1
67,4,8.0,Expected,0.7000000000000001
67,5,8.0,Expected,0.7000000000000001
67,6,9.5,Expected,0.55
67,7,9.5,Expected,0.55
67,8,3.5,Expected,0.15
67,9,4.0,Expected,0.1
67,10,9.5,Expected,0.65
67,11,2.5,Expected,0.15
67,12,4.0,Expected,0.1
67,13,10.0,Expected,0.7
67,14,7.0,Expected,0.4
67,15,2.5,Expected,0.1
67,16,9.5,Expected,0.65
67,17,8.0,Expected,0.30000000000000004
67,18,7.5,Expected,0.25
67,19,4.5,Expected,0.3
67,20,2.0,Expected,0.5
67,21,8.0,Expected,0.5
67,22,3.5,Expected,0.05
67,23,9.0,Expected,0.6000000000000001
67,24,5.5,Expected,0.25
68,1,4.5,Expected,0.35000000000000003
68,2,7.0,Expected,0.6000000000000001
68,3,6.0,Expected,0.5
68,4,7.0,Expected,0.6000000000000001
68,5,1.0,Expected,0.0
68,6,2.0,Expected,0.4
68,7,7.0,Expected,0.30000000000000004
68,8,8.5,Expected,0.45
68,9,6.5,Expected,0.35000000000000003
68,10,7.0,Expected,0.4
68,11,4.5,Expected,0.15000000000000002
68,12,2.5,Expected,0.15
68,13,2.5,Expected,0.1
68,14,2.0,Expected,0.2
68,15,4.0,Expected,0.1
68,16,5.5,Expected,0.25
68,17,1.5,Expected,1.4000000000000001
68,18,2.5,Expected,1.25
68,19,2.0,Expected,1.7999999999999998
68,20,5.0,Expected,0.2
68,21,1.0,Expected,0.8
68,22,6.5,Expected,0.35000000000000003
68,23,3.5,Expected,0.05
68,24,8.0,Expected,0.5
69,1,8.5,Expected,0.75
69,2,9.0,Expected,0.8
69,3,3.0,Expected,0.2
69,4,9.5,Expected,0.8500000000000001
69,5,0.5,Expected,0.05
69,6,2.5,Expected,0.30000000000000004
69,7,8.0,Expected,0.4
69,8,8.0,Expected,0.4
69,9,2.0,Expected,0.2
69,10,9.0,Expected,0.6000000000000001
69,11,8.0,Expected,0.5
69,12,8.5,Expected,0.55
69,13,2.0,Expected,0.2
69,14,1.0,Expected,0.4
69,15,1.0,Expected,0.4
69,16,5.5,Expected,0.25
69,17,9.0,Expected,0.4
69,18,2.5,Expected,1.25
69,19,5.0,Expected,0.0
69,20,3.0,Expected,0.0
69,21,6.5,Expected,0.35000000000000003
69,22,4.0,Expected,0.1
69,23,5.5,Expected,0.25
69,24,9.0,Expected,0.6000000000000001
70,1,3.5,Expected,0.25
70,2,5.5,Expected,0.45
70,3,8.0,Expected,0.7000000000000001
70,4,2.0,Expected,0.1
70,5,5.5,Expected,0.45
70,6,4.0,Expected,0.0
70,7,2.0,Expected,0.8
70,8,2.0,Expected,0.6
70,9,8.5,Expected,0.55
70,10,9.0,Expected,0.6000000000000001
70,11,6.5,Expected,0.35000000000000003
70,12,7.0,Expected,0.4
70,13,8.5,Expected,0.55
70,14,3.0,Expected,0.0
70,15,5.5,Expected,0.25
70,16,4.5,Expected,0.15000000000000002
70,17,8.0,Expected,0.30000000000000004
70,18,8.0,Expected,0.30000000000000004
70,19,5.5,Expected,0.05
70,20,1.5,Expected,0.75
70,21,8.0,Expected,0.5
70,22,6.0,Expected,0.30000000000000004
70,23,7.5,Expected,0.45
70,24,5.5,Expected,0.25
71,1,4.5,Expected,0.35000000000000003
71,2,1.0,Expected,0.0
71,3,10.0,Expected,0.9000000000000001
71,4,8.0,Expected,0.7000000000000001
71,5,1.0,Expected,0.0
71,6,7.5,Expected,0.35000000000000003
71,7,6.0,Expected,0.2
71,8,9.0,Expected,0.5
71,9,2.5,Expected,0.1
71,10,7.0,Expected,0.4
71,11,1.5,Expected,0.44999999999999996
71,12,2.0,Expected,0.3
71,13,4.0,Expected,0.1
71,14,6.5,Expected,0.35000000000000003
71,15,2.5,Expected,0.1
71,16,3.5,Expected,0.05
71,17,1.5,Expected,1.4000000000000001
71,18,10.0,Expected,0.5
71,19,9.5,Expected,0.45
71,20,2.5,Expected,0.25
71,21,9.0,Expected,0.6000000000000001
71,22,0.5,Expected,0.75
71,23,1.5,Expected,0.44999999999999996
71,24,8.0,Expected,0.5
72,1,1.0,Expected,0.0
72,2,9.5,Expected,0.8500000000000001
72,3,2.5,Expected,0.15000000000000002
72,4,0.5,Expected,0.05
72,5,0.5,Expected,0.05
72,6,1.0,Expected,0.6000000000000001
72,7,6.5,Expected,0.25
72,8,5.5,Expected,0.15000000000000002
72,9,9.0,Expected,0.6000000000000001
72,10,0.5,Expected,0.5
72,11,10.0,Expected,0.7
72,12,6.5,Expected,0.35000000000000003
72,13,6.0,Expected,0.30000000000000004
72,14,3.0,Expected,0.0
72,15,4.5,Expected,0.15000000000000002
72,16,3.0,Expected,0.0
72,17,2.0,Expected,1.2000000000000002
72,18,2.5,Expected,1.25
72,19,5.0,Expected,0.0
72,20,10.0,Expected,0.7
72,21,2.5,Expected,0.2
72,22,2.0,Expected,0.3
72,23,1.5,Expected,0.44999999999999996
72,24,1.5,Expected,0.44999999999999996
73,1,4.5,Expected,0.35000000000000003
73,2,10.0,Expected,0.9000000000000001
73,3,8.0,Expected,0.7000000000000001
73,4,7.5,Expected,0.65
73,5,3.0,Expected,0.2
73,6,4.0,Expected,0.0
73,7,7.5,Expected,0.35000000000000003
73,8,0.5,Expected,1.05
73,9,4.0,Expected,0.1
73,10,8.5,Expected,0.55
73,11,2.5,Expected,0.15
73,12,0.5,Expected,0.75
73,13,5.5,Expected,0.25
73,14,8.5,Expected,0.55
73,15,9.5,Expected,0.65
73,16,4.5,Expected,0.15000000000000002
73,17,3.0,Expected,0.8
73,18,0.5,Expected,2.25
73,19,6.0,Expected,0.1
73,20,2.5,Expected,0.25
73,21,6.0,Expected,0.30000000000000004
73,22,7.5,Expected,0.45
73,23,4.5,Expected,0.15000000000000002
73,24,8.0,Expected,0.5
74,1,9.5,Expected,0.8500000000000001
74,2,1.0,Expected,0.0
74,3,7.5,Expected,0.65
74,4,9.5,Expected,0.8500000000000001
74,5,2.5,Expected,0.15000000000000002
74,6,7.5,Expected,0.35000000000000003
74,7,4.5,Expected,0.05
74,8,2.5,Expected,0.44999999999999996
74,9,8.5,Expected,0.55
74,10,1.0,Expected,0.4
74,11,5.5,Expected,0.25
74,12,4.0,Expected,0.1
74,13,8.0,Expected,0.5
74,14,2.5,Expected,0.1
74,15,8.0,Expected,0.5
74,16,9.0,Expected,0.6000000000000001
74,17,3.5,Expected,0.6000000000000001
74,18,6.5,Expected,0.15000000000000002
74,19,1.0,Expected,2.4
74,20,1.0,Expected,1.0
74,21,3.5,Expected,0.05
74,22,9.5,Expected,0.65
74,23,3.5,Expected,0.05
74,24,7.5,Expected,0.45
75,1,0.5,Expected,0.15
75,2,4.5,Expected,0.35000000000000003
75,3,2.5,Expected,0.15000000000000002
75,4,6.5,Expected,0.55
75,5,7.0,Expected,0.6000000000000001
75,6,9.0,Expected,0.5
75,7,2.0,Expected,0.8
75,8,7.0,Expected,0.30000000000000004
75,9,7.5,Expected,0.45
75,10,6.0,Expected,0.30000000000000004
75,11,6.0,Expected,0.30000000000000004
75,12,3.5,Expected,0.05
75,13,0.5,Expected,0.5
75,14,9.5,Expected,0.65
75,15,8.5,Expected,0.55
75,16,6.5,Expected,0.35000000000000003
75,17,1.0,Expected,1.6
75,18,4.0,Expected,0.5
75,19,2.5,Expected,1.5
75,20,10.0,Expected,0.7
75,21,0.5,Expected,1.0
75,22,4.0,Expected,0.1
75,23,7.0,Expected,0.4
75,24,3.0,Expected,0.0
76,1,8.0,Expected,0.7
76,2,8.5,Expected,0.75
76,3,4.5,Expected,0.35000000000000003
76,4,3.5,Expected,0.25
76,5,3.5,Expected,0.25
76,6,6.5,Expected,0.25
76,7,9.5,Expected,0.55
76,8,5.0,Expected,0.1
76,9,1.0,Expected,0.4
76,10,9.5,Expected,0.65
76,11,3.5,Expected,0.05
76,12,1.0,Expected,0.6
76,13,7.0,Expected,0.4
76,14,6.0,Expected,0.30000000000000004
76,15,10.0,Expected,0.7000000000000001
76,16,4.5,Expected,0.15000000000000002
76,17,9.0,Expected,0.4
76,18,4.0,Expected,0.5
76,19,9.5,Expected,0.45
76,20,7.0,Expected,0.4
76,21,9.5,Expected,0.65
76,22,6.5,Expected,0.35000000000000003
76,23,9.0,Expected,0.6000000000000001
76,24,0.5,Expected,0.75
77,1,2.0,Expected,0.1
77,2,5.0,Expected,0.4
77,3,3.5,Expected,0.25
77,4,7.5,Expected,0.65
77,5,7.5,Expected,0.65
77,6,8.0,Expected,0.4
77,7,4.5,Expected,0.05
77,8,7.0,Expected,0.30000000000000004
77,9,2.5,Expected,0.1
77,10,6.5,Expected,0.35000000000000003
77,11,5.5,Expected,0.25
77,12,3.5,Expected,0.05
77,13,0.5,Expected,0.5
77,14,4.5,Expected,0.15000000000000002
77,15,1.5,Expected,0.30000000000000004
77,16,1.5,Expected,0.30000000000000004
77,17,7.5,Expected,0.25
77,18,1.5,Expected,1.75
77,19,1.5,Expected,2.1
77,20,6.5,Expected,0.35000000000000003
77,21,5.0,Expected,0.2
77,22,5.0,Expected,0.2
77,23,3.0,Expected,0.0
77,24,8.5,Expected,0.55
78,1,6.0,Expected,0.5
78,2,9.0,Expected,0.8
78,3,4.0,Expected,0.30000000000000004
78,4,6.5,Expected,0.55
78,5,2.0,Expected,0.1
78,6,10.0,Expected,0.6000000000000001
78,7,3.0,Expected,0.4
78,8,8.0,Expected,0.4
78,9,4.5,Expected,0.15000000000000002
78,10,7.0,Expected,0.4
78,11,5.0,Expected,0.2
78,12,2.5,Expected,0.15
78,13,4.5,Expected,0.15000000000000002
78,14,9.5,Expected,0.65
78,15,8.5,Expected,0.55
78,16,5.5,Expected,0.25
78,17,1.5,Expected,1.4000000000000001
78,18,4.5,Expected,0.25
78,19,6.0,Expected,0.1
78,20,7.5,Expected,0.45
78,21,1.5,Expected,0.6000000000000001
78,22,0.5,Expected,0.75
78,23,10.0,Expected,0.7000000000000001
78,24,3.5,Expected,0.05
79,1,4.0,Expected,0.30000000000000004
79,2,1.0,Expected,0.0
79,3,8.0,Expected,0.7
79,4,4.0,Expected,0.30000000000000004
79,5,4.0,Expected,0.30000000000000004
79,6,3.0,Expected,0.2
79,7,8.0,Expected,0.4
79,8,6.5,Expected,0.25
79,9,3.0,Expected,0.0
79,10,4.0,Expected,0.1
79,11,8.0,Expected,0.5
79,12,8.0,Expected,0.5
79,13,0.5,Expected,0.5
79,14,1.5,Expected,0.30000000000000004
79,15,8.0,Expected,0.5
79,16,1.0,Expected,0.4
79,17,9.0,Expected,0.4
79,18,9.5,Expected,0.45
79,19,9.5,Expected,0.45
79,20,2.5,Expected,0.25
79,21,3.0,Expected,0.0
79,22,1.0,Expected,0.6
79,23,3.5,Expected,0.05
79,24,4.0,Expected,0.1
80,1,7.5,Expected,0.65
80,2,5.5,Expected,0.45
80,3,9.0,Expected,0.8
80,4,8.5,Expected,0.75
80,5,1.5,Expected,0.05
80,6,2.0,Expected,0.4
80,7,7.5,Expected,0.35000000000000003
80,8,1.5,Expected,0.75
80,9,5.5,Expected,0.25
80,10,0.5,Expected,0.5
80,11,3.0,Expected,0.0
80,12,2.5,Expected,0.15
80,13,6.0,Expected,0.30000000000000004
80,14,10.0,Expected,0.7
80,15,0.5,Expected,0.5
80,16,6.5,Expected,0.35000000000000003
80,17,3.0,Expected,0.8
80,18,3.5,Expected,0.75
80,19,0.5,Expected,2.6999999999999997
80,20,5.0,Expected,0.2
80,21,9.0,Expected,0.6000000000000001
80,22,6.0,Expected,0.30000000000000004
80,23,9.5,Expected,0.65
80,24,5.5,Expected,0.25
81,1,4.0,Expected,0.30000000000000004
81,2,0.5,Expected,0.1
81,3,7.0,Expected,0.6000000000000001
81,4,7.5,Expected,0.65
81,5,4.0,Expected,0.30000000000000004
81,6,0.5,Expected,0.7000000000000001
81,7,10.0,Expected,0.6000000000000001
81,8,0.5,Expected,1.05
81,9,5.0,Expected,0.2
81,10,7.0,Expected,0.4
81,11,1.0,Expected,0.6
81,12,7.5,Expected,0.45
81,13,5.5,Expected,0.25
81,14,4.0,Expected,0.1
81,15,8.5,Expected,0.55
81,16,3.0,Expected,0.0
81,17,9.5,Expected,0.45
81,18,7.0,Expected,0.2
81,19,10.0,Expected,0.5
81,20,8.5,Expected,0.55
81,21,2.0,Expected,0.4
81,22,3.5,Expected,0.05
81,23,1.0,Expected,0.6
81,24,0.5,Expected,0.75
82,1,6.0,Expected,0.5
82,2,0.5,Expected,0.1
82,3,0.5,Expected,0.1
82,4,1.5,Expected,0.05
82,5,4.0,Expected,0.3
82,6,5.5,Expected,0.15000000000000002
82,7,9.5,Expected,0.55
82,8,2.5,Expected,0.44999999999999996
82,9,9.0,Expected,0.6000000000000001
82,10,2.5,Expected,0.1
82,11,2.5,Expected,0.15
82,12,0.5,Expected,0.75
82,13,5.0,Expected,0.2
82,14,6.0,Expected,0.30000000000000004
82,15,7.5,Expected,0.45
82,16,3.5,Expected,0.05
82,17,7.5,Expected,0.25
82,18,5.5,Expected,0.05
82,19,10.0,Expected,0.5
82,20,0.5,Expected,1.25
82,21,4.5,Expected,0.15000000000000002
82,22,1.0,Expected,0.6
82,23,3.5,Expected,0.05
82,24,3.5,Expected,0.05
83,1,5.5,Expected,0.45
83,2,0.5,Expected,0.1
83,3,2.0,Expected,0.1
83,4,2.5,Expected,0.15000000000000002
83,5,0.5,Expected,0.05
83,6,0.5,Expected,0.7000000000000001
83,7,3.0,Expected,0.4
83,8,3.0,Expected,0.3
83,9,9.5,Expected,0.65
83,10,4.5,Expected,0.15000000000000002
83,11,1.0,Expected,0.6
83,12,6.5,Expected,0.35000000000000003
83,13,4.5,Expected,0.15000000000000002
83,14,9.5,Expected,0.65
83,15,8.0,Expected,0.5
83,16,7.5,Expected,0.45
83,17,4.5,Expected,0.2
83,18,3.5,Expected,0.75
83,19,1.0,Expected,2.4
83,20,6.5,Expected,0.35000000000000003
83,21,5.5,Expected,0.25
83,22,5.5,Expected,0.25
83,23,6.0,Expected,0.30000000000000004
