SimNum,Stage,Scenario,Demand,Wind,c_DA,Model
144,21,4.0,3.0,4.0,0.0,WorstCase
144,22,5.0,3.0,5.0,0.0,WorstCase
144,23,5.0,3.0,5.0,0.0,WorstCase
144,24,4.0,3.0,4.0,0.0,WorstCase
145,1,2.0,1.0,2.0,0.0,WorstCase
145,2,2.0,1.0,2.0,0.0,WorstCase
145,3,5.0,1.0,5.0,0.0,WorstCase
145,4,4.0,1.0,4.0,0.0,WorstCase
145,5,3.0,1.0,3.0,0.0,WorstCase
145,6,2.0,4.0,2.0,0.0,WorstCase
145,7,3.0,4.0,3.0,0.0,WorstCase
145,8,3.0,4.0,3.0,0.0,WorstCase
145,9,2.0,3.0,2.0,0.0,WorstCase
145,10,2.0,3.0,2.0,0.0,WorstCase
145,11,3.0,3.0,3.0,0.0,WorstCase
145,12,2.0,3.0,2.0,0.0,WorstCase
145,13,5.0,3.0,5.0,0.0,WorstCase
145,14,4.0,3.0,4.0,0.0,WorstCase
145,15,4.0,3.0,4.0,0.0,WorstCase
145,16,5.0,3.0,5.0,0.0,WorstCase
145,17,2.0,5.0,2.0,0.0,WorstCase
145,18,5.0,5.0,5.0,0.0,WorstCase
145,19,3.0,5.0,3.0,0.0,WorstCase
145,20,4.0,3.0,4.0,0.0,WorstCase
145,21,5.0,3.0,5.0,0.0,WorstCase
145,22,3.0,3.0,3.0,0.0,WorstCase
145,23,4.0,3.0,4.0,0.0,WorstCase
145,24,3.0,3.0,3.0,0.0,WorstCase
146,1,5.0,1.0,5.0,0.0,WorstCase
146,2,2.0,1.0,2.0,0.0,WorstCase
146,3,3.0,1.0,3.0,0.0,WorstCase
146,4,2.0,1.0,2.0,0.0,WorstCase
146,5,3.0,1.0,3.0,0.0,WorstCase
146,6,3.0,4.0,3.0,0.0,WorstCase
146,7,4.0,4.0,4.0,0.0,WorstCase
146,8,3.0,4.0,3.0,0.0,WorstCase
146,9,2.0,3.0,2.0,0.0,WorstCase
146,10,3.0,3.0,3.0,0.0,WorstCase
146,11,2.0,3.0,2.0,0.0,WorstCase
146,12,4.0,3.0,4.0,0.0,WorstCase
146,13,5.0,3.0,5.0,0.0,WorstCase
146,14,2.0,3.0,2.0,0.0,WorstCase
146,15,2.0,3.0,2.0,0.0,WorstCase
146,16,3.0,3.0,3.0,0.0,WorstCase
146,17,2.0,5.0,2.0,0.0,WorstCase
146,18,5.0,5.0,5.0,0.0,WorstCase
146,19,5.0,5.0,5.0,0.0,WorstCase
146,20,5.0,3.0,5.0,0.0,WorstCase
146,21,4.0,3.0,4.0,0.0,WorstCase
146,22,4.0,3.0,4.0,0.0,WorstCase
146,23,5.0,3.0,5.0,0.0,WorstCase
146,24,3.0,3.0,3.0,0.0,WorstCase
147,1,3.0,1.0,3.0,0.0,WorstCase
147,2,5.0,1.0,5.0,0.0,WorstCase
147,3,4.0,1.0,4.0,0.0,WorstCase
147,4,2.0,1.0,2.0,0.0,WorstCase
147,5,4.0,1.0,4.0,0.0,WorstCase
147,6,4.0,4.0,4.0,0.0,WorstCase
147,7,4.0,4.0,4.0,0.0,WorstCase
147,8,5.0,4.0,5.0,0.0,WorstCase
147,9,4.0,3.0,4.0,0.0,WorstCase
147,10,5.0,3.0,5.0,0.0,WorstCase
147,11,4.0,3.0,4.0,0.0,WorstCase
147,12,3.0,3.0,3.0,0.0,WorstCase
147,13,4.0,3.0,4.0,0.0,WorstCase
147,14,2.0,3.0,2.0,0.0,WorstCase
147,15,2.0,3.0,2.0,0.0,WorstCase
147,16,2.0,3.0,2.0,0.0,WorstCase
147,17,5.0,5.0,5.0,0.0,WorstCase
147,18,4.0,5.0,4.0,0.0,WorstCase
147,19,2.0,5.0,2.0,0.0,WorstCase
147,20,5.0,3.0,5.0,0.0,WorstCase
147,21,3.0,3.0,3.0,0.0,WorstCase
147,22,5.0,3.0,5.0,0.0,WorstCase
147,23,4.0,3.0,4.0,0.0,WorstCase
147,24,2.0,3.0,2.0,0.0,WorstCase
148,1,2.0,1.0,2.0,0.0,WorstCase
148,2,5.0,1.0,5.0,0.0,WorstCase
148,3,5.0,1.0,5.0,0.0,WorstCase
148,4,2.0,1.0,2.0,0.0,WorstCase
148,5,5.0,1.0,5.0,0.0,WorstCase
148,6,5.0,4.0,5.0,0.0,WorstCase
148,7,4.0,4.0,4.0,0.0,WorstCase
148,8,3.0,4.0,3.0,0.0,WorstCase
148,9,3.0,3.0,3.0,0.0,WorstCase
148,10,3.0,3.0,3.0,0.0,WorstCase
148,11,3.0,3.0,3.0,0.0,WorstCase
148,12,3.0,3.0,3.0,0.0,WorstCase
148,13,4.0,3.0,4.0,0.0,WorstCase
148,14,5.0,3.0,5.0,0.0,WorstCase
148,15,4.0,3.0,4.0,0.0,WorstCase
148,16,2.0,3.0,2.0,0.0,WorstCase
148,17,4.0,5.0,4.0,0.0,WorstCase
148,18,2.0,5.0,2.0,0.0,WorstCase
148,19,2.0,5.0,2.0,0.0,WorstCase
148,20,2.0,3.0,2.0,0.0,WorstCase
148,21,3.0,3.0,3.0,0.0,WorstCase
148,22,5.0,3.0,5.0,0.0,WorstCase
148,23,3.0,3.0,3.0,0.0,WorstCase
148,24,5.0,3.0,5.0,0.0,WorstCase
149,1,4.0,1.0,4.0,0.0,WorstCase
149,2,5.0,1.0,5.0,0.0,WorstCase
149,3,4.0,1.0,4.0,0.0,WorstCase
149,4,2.0,1.0,2.0,0.0,WorstCase
149,5,4.0,1.0,4.0,0.0,WorstCase
149,6,5.0,4.0,5.0,0.0,WorstCase
149,7,3.0,4.0,3.0,0.0,WorstCase
149,8,2.0,4.0,2.0,0.0,WorstCase
149,9,5.0,3.0,5.0,0.0,WorstCase
149,10,5.0,3.0,5.0,0.0,WorstCase
149,11,3.0,3.0,3.0,0.0,WorstCase
149,12,2.0,3.0,2.0,0.0,WorstCase
149,13,2.0,3.0,2.0,0.0,WorstCase
149,14,2.0,3.0,2.0,0.0,WorstCase
149,15,5.0,3.0,5.0,0.0,WorstCase
149,16,2.0,3.0,2.0,0.0,WorstCase
149,17,3.0,5.0,3.0,0.0,WorstCase
149,18,2.0,5.0,2.0,0.0,WorstCase
149,19,2.0,5.0,2.0,0.0,WorstCase
149,20,4.0,3.0,4.0,0.0,WorstCase
149,21,4.0,3.0,4.0,0.0,WorstCase
149,22,5.0,3.0,5.0,0.0,WorstCase
149,23,4.0,3.0,4.0,0.0,WorstCase
149,24,4.0,3.0,4.0,0.0,WorstCase
150,1,4.0,1.0,4.0,0.0,WorstCase
150,2,5.0,1.0,5.0,0.0,WorstCase
150,3,4.0,1.0,4.0,0.0,WorstCase
150,4,2.0,1.0,2.0,0.0,WorstCase
150,5,4.0,1.0,4.0,0.0,WorstCase
150,6,4.0,4.0,4.0,0.0,WorstCase
150,7,5.0,4.0,5.0,0.0,WorstCase
150,8,3.0,4.0,3.0,0.0,WorstCase
150,9,3.0,3.0,3.0,0.0,WorstCase
150,10,4.0,3.0,4.0,0.0,WorstCase
150,11,5.0,3.0,5.0,0.0,WorstCase
150,12,5.0,3.0,5.0,0.0,WorstCase
150,13,3.0,3.0,3.0,0.0,WorstCase
150,14,4.0,3.0,4.0,0.0,WorstCase
150,15,2.0,3.0,2.0,0.0,WorstCase
150,16,5.0,3.0,5.0,0.0,WorstCase
150,17,3.0,5.0,3.0,0.0,WorstCase
150,18,3.0,5.0,3.0,0.0,WorstCase
150,19,4.0,5.0,4.0,0.0,WorstCase
150,20,5.0,3.0,5.0,0.0,WorstCase
150,21,2.0,3.0,2.0,0.0,WorstCase
150,22,3.0,3.0,3.0,0.0,WorstCase
150,23,3.0,3.0,3.0,0.0,WorstCase
150,24,2.0,3.0,2.0,0.0,WorstCase
151,1,2.0,1.0,2.0,0.0,WorstCase
151,2,2.0,1.0,2.0,0.0,WorstCase
151,3,4.0,1.0,4.0,0.0,WorstCase
151,4,2.0,1.0,2.0,0.0,WorstCase
151,5,3.0,1.0,3.0,0.0,WorstCase
151,6,4.0,4.0,4.0,0.0,WorstCase
151,7,3.0,4.0,3.0,0.0,WorstCase
151,8,4.0,4.0,4.0,0.0,WorstCase
151,9,2.0,3.0,2.0,0.0,WorstCase
151,10,2.0,3.0,2.0,0.0,WorstCase
151,11,5.0,3.0,5.0,0.0,WorstCase
151,12,3.0,3.0,3.0,0.0,WorstCase
151,13,3.0,3.0,3.0,0.0,WorstCase
151,14,3.0,3.0,3.0,0.0,WorstCase
151,15,4.0,3.0,4.0,0.0,WorstCase
151,16,4.0,3.0,4.0,0.0,WorstCase
151,17,2.0,5.0,2.0,0.0,WorstCase
151,18,2.0,5.0,2.0,0.0,WorstCase
151,19,5.0,5.0,5.0,0.0,WorstCase
151,20,5.0,3.0,5.0,0.0,WorstCase
151,21,3.0,3.0,3.0,0.0,WorstCase
151,22,4.0,3.0,4.0,0.0,WorstCase
151,23,5.0,3.0,5.0,0.0,WorstCase
151,24,5.0,3.0,5.0,0.0,WorstCase
152,1,3.0,1.0,3.0,0.0,WorstCase
152,2,4.0,1.0,4.0,0.0,WorstCase
152,3,2.0,1.0,2.0,0.0,WorstCase
152,4,5.0,1.0,5.0,0.0,WorstCase
152,5,5.0,1.0,5.0,0.0,WorstCase
152,6,4.0,4.0,4.0,0.0,WorstCase
152,7,3.0,4.0,3.0,0.0,WorstCase
152,8,2.0,4.0,2.0,0.0,WorstCase
152,9,5.0,3.0,5.0,0.0,WorstCase
152,10,5.0,3.0,5.0,0.0,WorstCase
152,11,2.0,3.0,2.0,0.0,WorstCase
152,12,3.0,3.0,3.0,0.0,WorstCase
152,13,4.0,3.0,4.0,0.0,WorstCase
152,14,3.0,3.0,3.0,0.0,WorstCase
152,15,5.0,3.0,5.0,0.0,WorstCase
152,16,4.0,3.0,4.0,0.0,WorstCase
152,17,2.0,5.0,2.0,0.0,WorstCase
152,18,5.0,5.0,5.0,0.0,WorstCase
152,19,5.0,5.0,5.0,0.0,WorstCase
152,20,3.0,3.0,3.0,0.0,WorstCase
152,21,2.0,3.0,2.0,0.0,WorstCase
152,22,3.0,3.0,3.0,0.0,WorstCase
152,23,2.0,3.0,2.0,0.0,WorstCase
152,24,4.0,3.0,4.0,0.0,WorstCase
153,1,2.0,1.0,2.0,0.0,WorstCase
153,2,4.0,1.0,4.0,0.0,WorstCase
153,3,2.0,1.0,2.0,0.0,WorstCase
153,4,5.0,1.0,5.0,0.0,WorstCase
153,5,4.0,1.0,4.0,0.0,WorstCase
153,6,5.0,4.0,5.0,0.0,WorstCase
153,7,3.0,4.0,3.0,0.0,WorstCase
153,8,2.0,4.0,2.0,0.0,WorstCase
153,9,2.0,3.0,2.0,0.0,WorstCase
153,10,2.0,3.0,2.0,0.0,WorstCase
153,11,3.0,3.0,3.0,0.0,WorstCase
153,12,5.0,3.0,5.0,0.0,WorstCase
153,13,3.0,3.0,3.0,0.0,WorstCase
153,14,5.0,3.0,5.0,0.0,WorstCase
153,15,5.0,3.0,5.0,0.0,WorstCase
153,16,2.0,3.0,2.0,0.0,WorstCase
153,17,4.0,5.0,4.0,0.0,WorstCase
153,18,2.0,5.0,2.0,0.0,WorstCase
153,19,5.0,5.0,5.0,0.0,WorstCase
153,20,3.0,3.0,3.0,0.0,WorstCase
153,21,3.0,3.0,3.0,0.0,WorstCase
153,22,2.0,3.0,2.0,0.0,WorstCase
153,23,4.0,3.0,4.0,0.0,WorstCase
153,24,5.0,3.0,5.0,0.0,WorstCase
154,1,4.0,1.0,4.0,0.0,WorstCase
154,2,5.0,1.0,5.0,0.0,WorstCase
154,3,5.0,1.0,5.0,0.0,WorstCase
154,4,5.0,1.0,5.0,0.0,WorstCase
154,5,2.0,1.0,2.0,0.0,WorstCase
154,6,2.0,4.0,2.0,0.0,WorstCase
154,7,4.0,4.0,4.0,0.0,WorstCase
154,8,5.0,4.0,5.0,0.0,WorstCase
154,9,5.0,3.0,5.0,0.0,WorstCase
154,10,4.0,3.0,4.0,0.0,WorstCase
154,11,2.0,3.0,2.0,0.0,WorstCase
154,12,5.0,3.0,5.0,0.0,WorstCase
154,13,4.0,3.0,4.0,0.0,WorstCase
154,14,5.0,3.0,5.0,0.0,WorstCase
154,15,4.0,3.0,4.0,0.0,WorstCase
154,16,3.0,3.0,3.0,0.0,WorstCase
154,17,4.0,5.0,4.0,0.0,WorstCase
154,18,5.0,5.0,5.0,0.0,WorstCase
154,19,5.0,5.0,5.0,0.0,WorstCase
154,20,4.0,3.0,4.0,0.0,WorstCase
154,21,5.0,3.0,5.0,0.0,WorstCase
154,22,3.0,3.0,3.0,0.0,WorstCase
154,23,5.0,3.0,5.0,0.0,WorstCase
154,24,4.0,3.0,4.0,0.0,WorstCase
155,1,2.0,1.0,2.0,0.0,WorstCase
155,2,3.0,1.0,3.0,0.0,WorstCase
155,3,2.0,1.0,2.0,0.0,WorstCase
155,4,5.0,1.0,5.0,0.0,WorstCase
155,5,5.0,1.0,5.0,0.0,WorstCase
155,6,5.0,4.0,5.0,0.0,WorstCase
155,7,2.0,4.0,2.0,0.0,WorstCase
155,8,2.0,4.0,2.0,0.0,WorstCase
155,9,5.0,3.0,5.0,0.0,WorstCase
155,10,4.0,3.0,4.0,0.0,WorstCase
155,11,2.0,3.0,2.0,0.0,WorstCase
155,12,2.0,3.0,2.0,0.0,WorstCase
155,13,5.0,3.0,5.0,0.0,WorstCase
155,14,4.0,3.0,4.0,0.0,WorstCase
155,15,5.0,3.0,5.0,0.0,WorstCase
155,16,2.0,3.0,2.0,0.0,WorstCase
155,17,3.0,5.0,3.0,0.0,WorstCase
155,18,5.0,5.0,5.0,0.0,WorstCase
155,19,5.0,5.0,5.0,0.0,WorstCase
155,20,3.0,3.0,3.0,0.0,WorstCase
155,21,4.0,3.0,4.0,0.0,WorstCase
155,22,3.0,3.0,3.0,0.0,WorstCase
155,23,3.0,3.0,3.0,0.0,WorstCase
155,24,3.0,3.0,3.0,0.0,WorstCase
156,1,2.0,1.0,2.0,0.0,WorstCase
156,2,3.0,1.0,3.0,0.0,WorstCase
156,3,4.0,1.0,4.0,0.0,WorstCase
156,4,5.0,1.0,5.0,0.0,WorstCase
156,5,2.0,1.0,2.0,0.0,WorstCase
156,6,2.0,4.0,2.0,0.0,WorstCase
156,7,3.0,4.0,3.0,0.0,WorstCase
156,8,3.0,4.0,3.0,0.0,WorstCase
156,9,3.0,3.0,3.0,0.0,WorstCase
156,10,4.0,3.0,4.0,0.0,WorstCase
156,11,2.0,3.0,2.0,0.0,WorstCase
156,12,3.0,3.0,3.0,0.0,WorstCase
156,13,2.0,3.0,2.0,0.0,WorstCase
156,14,3.0,3.0,3.0,0.0,WorstCase
156,15,2.0,3.0,2.0,0.0,WorstCase
156,16,3.0,3.0,3.0,0.0,WorstCase
156,17,5.0,5.0,5.0,0.0,WorstCase
156,18,5.0,5.0,5.0,0.0,WorstCase
156,19,5.0,5.0,5.0,0.0,WorstCase
156,20,5.0,3.0,5.0,0.0,WorstCase
156,21,2.0,3.0,2.0,0.0,WorstCase
156,22,3.0,3.0,3.0,0.0,WorstCase
156,23,4.0,3.0,4.0,0.0,WorstCase
156,24,3.0,3.0,3.0,0.0,WorstCase
157,1,2.0,1.0,2.0,0.0,WorstCase
157,2,5.0,1.0,5.0,0.0,WorstCase
157,3,5.0,1.0,5.0,0.0,WorstCase
157,4,4.0,1.0,4.0,0.0,WorstCase
157,5,3.0,1.0,3.0,0.0,WorstCase
157,6,5.0,4.0,5.0,0.0,WorstCase
157,7,5.0,4.0,5.0,0.0,WorstCase
157,8,2.0,4.0,2.0,0.0,WorstCase
157,9,5.0,3.0,5.0,0.0,WorstCase
157,10,2.0,3.0,2.0,0.0,WorstCase
157,11,5.0,3.0,5.0,0.0,WorstCase
157,12,2.0,3.0,2.0,0.0,WorstCase
157,13,5.0,3.0,5.0,0.0,WorstCase
157,14,2.0,3.0,2.0,0.0,WorstCase
157,15,4.0,3.0,4.0,0.0,WorstCase
157,16,5.0,3.0,5.0,0.0,WorstCase
157,17,3.0,5.0,3.0,0.0,WorstCase
157,18,2.0,5.0,2.0,0.0,WorstCase
157,19,2.0,5.0,2.0,0.0,WorstCase
157,20,2.0,3.0,2.0,0.0,WorstCase
157,21,3.0,3.0,3.0,0.0,WorstCase
157,22,2.0,3.0,2.0,0.0,WorstCase
157,23,5.0,3.0,5.0,0.0,WorstCase
157,24,4.0,3.0,4.0,0.0,WorstCase
158,1,5.0,1.0,5.0,0.0,WorstCase
158,2,3.0,1.0,3.0,0.0,WorstCase
158,3,4.0,1.0,4.0,0.0,WorstCase
158,4,4.0,1.0,4.0,0.0,WorstCase
158,5,3.0,1.0,3.0,0.0,WorstCase
158,6,4.0,4.0,4.0,0.0,WorstCase
158,7,5.0,4.0,5.0,0.0,WorstCase
158,8,3.0,4.0,3.0,0.0,WorstCase
158,9,2.0,3.0,2.0,0.0,WorstCase
158,10,5.0,3.0,5.0,0.0,WorstCase
158,11,3.0,3.0,3.0,0.0,WorstCase
158,12,4.0,3.0,4.0,0.0,WorstCase
158,13,5.0,3.0,5.0,0.0,WorstCase
158,14,4.0,3.0,4.0,0.0,WorstCase
158,15,4.0,3.0,4.0,0.0,WorstCase
158,16,3.0,3.0,3.0,0.0,WorstCase
158,17,5.0,5.0,5.0,0.0,WorstCase
158,18,3.0,5.0,3.0,0.0,WorstCase
158,19,2.0,5.0,2.0,0.0,WorstCase
158,20,3.0,3.0,3.0,0.0,WorstCase
158,21,3.0,3.0,3.0,0.0,WorstCase
158,22,5.0,3.0,5.0,0.0,WorstCase
158,23,3.0,3.0,3.0,0.0,WorstCase
158,24,3.0,3.0,3.0,0.0,WorstCase
159,1,2.0,1.0,2.0,0.0,WorstCase
159,2,4.0,1.0,4.0,0.0,WorstCase
159,3,5.0,1.0,5.0,0.0,WorstCase
159,4,4.0,1.0,4.0,0.0,WorstCase
159,5,4.0,1.0,4.0,0.0,WorstCase
159,6,4.0,4.0,4.0,0.0,WorstCase
159,7,5.0,4.0,5.0,0.0,WorstCase
159,8,5.0,4.0,5.0,0.0,WorstCase
159,9,5.0,3.0,5.0,0.0,WorstCase
159,10,5.0,3.0,5.0,0.0,WorstCase
159,11,3.0,3.0,3.0,0.0,WorstCase
159,12,5.0,3.0,5.0,0.0,WorstCase
159,13,2.0,3.0,2.0,0.0,WorstCase
159,14,4.0,3.0,4.0,0.0,WorstCase
159,15,4.0,3.0,4.0,0.0,WorstCase
159,16,2.0,3.0,2.0,0.0,WorstCase
159,17,4.0,5.0,4.0,0.0,WorstCase
159,18,3.0,5.0,3.0,0.0,WorstCase
159,19,3.0,5.0,3.0,0.0,WorstCase
159,20,4.0,3.0,4.0,0.0,WorstCase
159,21,5.0,3.0,5.0,0.0,WorstCase
159,22,4.0,3.0,4.0,0.0,WorstCase
159,23,4.0,3.0,4.0,0.0,WorstCase
159,24,5.0,3.0,5.0,0.0,WorstCase
160,1,5.0,1.0,5.0,0.0,WorstCase
160,2,3.0,1.0,3.0,0.0,WorstCase
160,3,3.0,1.0,3.0,0.0,WorstCase
160,4,3.0,1.0,3.0,0.0,WorstCase
160,5,5.0,1.0,5.0,0.0,WorstCase
160,6,3.0,4.0,3.0,0.0,WorstCase
160,7,4.0,4.0,4.0,0.0,WorstCase
160,8,3.0,4.0,3.0,0.0,WorstCase
160,9,2.0,3.0,2.0,0.0,WorstCase
160,10,4.0,3.0,4.0,0.0,WorstCase
160,11,4.0,3.0,4.0,0.0,WorstCase
160,12,4.0,3.0,4.0,0.0,WorstCase
160,13,5.0,3.0,5.0,0.0,WorstCase
160,14,2.0,3.0,2.0,0.0,WorstCase
160,15,5.0,3.0,5.0,0.0,WorstCase
160,16,3.0,3.0,3.0,0.0,WorstCase
160,17,3.0,5.0,3.0,0.0,WorstCase
160,18,2.0,5.0,2.0,0.0,WorstCase
160,19,4.0,5.0,4.0,0.0,WorstCase
160,20,3.0,3.0,3.0,0.0,WorstCase
160,21,2.0,3.0,2.0,0.0,WorstCase
160,22,4.0,3.0,4.0,0.0,WorstCase
160,23,3.0,3.0,3.0,0.0,WorstCase
160,24,3.0,3.0,3.0,0.0,WorstCase
161,1,2.0,1.0,2.0,0.0,WorstCase
161,2,3.0,1.0,3.0,0.0,WorstCase
161,3,5.0,1.0,5.0,0.0,WorstCase
161,4,4.0,1.0,4.0,0.0,WorstCase
161,5,3.0,1.0,3.0,0.0,WorstCase
161,6,5.0,4.0,5.0,0.0,WorstCase
161,7,3.0,4.0,3.0,0.0,WorstCase
161,8,4.0,4.0,4.0,0.0,WorstCase
161,9,5.0,3.0,5.0,0.0,WorstCase
161,10,4.0,3.0,4.0,0.0,WorstCase
161,11,2.0,3.0,2.0,0.0,WorstCase
161,12,3.0,3.0,3.0,0.0,WorstCase
161,13,3.0,3.0,3.0,0.0,WorstCase
161,14,3.0,3.0,3.0,0.0,WorstCase
161,15,5.0,3.0,5.0,0.0,WorstCase
161,16,4.0,3.0,4.0,0.0,WorstCase
161,17,2.0,5.0,2.0,0.0,WorstCase
161,18,3.0,5.0,3.0,0.0,WorstCase
161,19,2.0,5.0,2.0,0.0,WorstCase
161,20,3.0,3.0,3.0,0.0,WorstCase
161,21,3.0,3.0,3.0,0.0,WorstCase
161,22,4.0,3.0,4.0,0.0,WorstCase
161,23,2.0,3.0,2.0,0.0,WorstCase
161,24,3.0,3.0,3.0,0.0,WorstCase
162,1,3.0,1.0,3.0,0.0,WorstCase
162,2,4.0,1.0,4.0,0.0,WorstCase
162,3,4.0,1.0,4.0,0.0,WorstCase
162,4,5.0,1.0,5.0,0.0,WorstCase
162,5,3.0,1.0,3.0,0.0,WorstCase
162,6,4.0,4.0,4.0,0.0,WorstCase
162,7,2.0,4.0,2.0,0.0,WorstCase
162,8,4.0,4.0,4.0,0.0,WorstCase
162,9,3.0,3.0,3.0,0.0,WorstCase
162,10,3.0,3.0,3.0,0.0,WorstCase
162,11,3.0,3.0,3.0,0.0,WorstCase
162,12,4.0,3.0,4.0,0.0,WorstCase
162,13,3.0,3.0,3.0,0.0,WorstCase
162,14,3.0,3.0,3.0,0.0,WorstCase
162,15,3.0,3.0,3.0,0.0,WorstCase
162,16,3.0,3.0,3.0,0.0,WorstCase
162,17,3.0,5.0,3.0,0.0,WorstCase
162,18,4.0,5.0,4.0,0.0,WorstCase
162,19,2.0,5.0,2.0,0.0,WorstCase
162,20,3.0,3.0,3.0,0.0,WorstCase
162,21,3.0,3.0,3.0,0.0,WorstCase
162,22,2.0,3.0,2.0,0.0,WorstCase
162,23,5.0,3.0,5.0,0.0,WorstCase
162,24,5.0,3.0,5.0,0.0,WorstCase
163,1,3.0,1.0,3.0,0.0,WorstCase
163,2,3.0,1.0,3.0,0.0,WorstCase
163,3,3.0,1.0,3.0,0.0,WorstCase
163,4,5.0,1.0,5.0,0.0,WorstCase
163,5,5.0,1.0,5.0,0.0,WorstCase
163,6,3.0,4.0,3.0,0.0,WorstCase
163,7,2.0,4.0,2.0,0.0,WorstCase
163,8,4.0,4.0,4.0,0.0,WorstCase
163,9,4.0,3.0,4.0,0.0,WorstCase
163,10,2.0,3.0,2.0,0.0,WorstCase
163,11,5.0,3.0,5.0,0.0,WorstCase
163,12,5.0,3.0,5.0,0.0,WorstCase
163,13,3.0,3.0,3.0,0.0,WorstCase
163,14,2.0,3.0,2.0,0.0,WorstCase
163,15,3.0,3.0,3.0,0.0,WorstCase
163,16,5.0,3.0,5.0,0.0,WorstCase
163,17,4.0,5.0,4.0,0.0,WorstCase
163,18,5.0,5.0,5.0,0.0,WorstCase
163,19,3.0,5.0,3.0,0.0,WorstCase
163,20,4.0,3.0,4.0,0.0,WorstCase
163,21,3.0,3.0,3.0,0.0,WorstCase
163,22,5.0,3.0,5.0,0.0,WorstCase
163,23,3.0,3.0,3.0,0.0,WorstCase
163,24,2.0,3.0,2.0,0.0,WorstCase
164,1,2.0,1.0,2.0,0.0,WorstCase
164,2,3.0,1.0,3.0,0.0,WorstCase
164,3,2.0,1.0,2.0,0.0,WorstCase
164,4,5.0,1.0,5.0,0.0,WorstCase
164,5,3.0,1.0,3.0,0.0,WorstCase
164,6,5.0,4.0,5.0,0.0,WorstCase
164,7,3.0,4.0,3.0,0.0,WorstCase
164,8,3.0,4.0,3.0,0.0,WorstCase
164,9,4.0,3.0,4.0,0.0,WorstCase
164,10,4.0,3.0,4.0,0.0,WorstCase
164,11,5.0,3.0,5.0,0.0,WorstCase
164,12,3.0,3.0,3.0,0.0,WorstCase
164,13,4.0,3.0,4.0,0.0,WorstCase
164,14,4.0,3.0,4.0,0.0,WorstCase
164,15,5.0,3.0,5.0,0.0,WorstCase
164,16,2.0,3.0,2.0,0.0,WorstCase
164,17,4.0,5.0,4.0,0.0,WorstCase
164,18,3.0,5.0,3.0,0.0,WorstCase
164,19,2.0,5.0,2.0,0.0,WorstCase
164,20,3.0,3.0,3.0,0.0,WorstCase
164,21,2.0,3.0,2.0,0.0,WorstCase
164,22,5.0,3.0,5.0,0.0,WorstCase
164,23,3.0,3.0,3.0,0.0,WorstCase
164,24,4.0,3.0,4.0,0.0,WorstCase
165,1,3.0,1.0,3.0,0.0,WorstCase
165,2,3.0,1.0,3.0,0.0,WorstCase
165,3,4.0,1.0,4.0,0.0,WorstCase
165,4,5.0,1.0,5.0,0.0,WorstCase
165,5,5.0,1.0,5.0,0.0,WorstCase
165,6,4.0,4.0,4.0,0.0,WorstCase
165,7,2.0,4.0,2.0,0.0,WorstCase
165,8,5.0,4.0,5.0,0.0,WorstCase
165,9,5.0,3.0,5.0,0.0,WorstCase
165,10,2.0,3.0,2.0,0.0,WorstCase
165,11,4.0,3.0,4.0,0.0,WorstCase
165,12,3.0,3.0,3.0,0.0,WorstCase
165,13,2.0,3.0,2.0,0.0,WorstCase
165,14,2.0,3.0,2.0,0.0,WorstCase
165,15,4.0,3.0,4.0,0.0,WorstCase
165,16,3.0,3.0,3.0,0.0,WorstCase
165,17,4.0,5.0,4.0,0.0,WorstCase
165,18,3.0,5.0,3.0,0.0,WorstCase
165,19,2.0,5.0,2.0,0.0,WorstCase
165,20,5.0,3.0,5.0,0.0,WorstCase
165,21,2.0,3.0,2.0,0.0,WorstCase
165,22,2.0,3.0,2.0,0.0,WorstCase
165,23,2.0,3.0,2.0,0.0,WorstCase
165,24,2.0,3.0,2.0,0.0,WorstCase
166,1,5.0,1.0,5.0,0.0,WorstCase
166,2,4.0,1.0,4.0,0.0,WorstCase
166,3,4.0,1.0,4.0,0.0,WorstCase
166,4,4.0,1.0,4.0,0.0,WorstCase
166,5,5.0,1.0,5.0,0.0,WorstCase
166,6,2.0,4.0,2.0,0.0,WorstCase
166,7,5.0,4.0,5.0,0.0,WorstCase
166,8,2.0,4.0,2.0,0.0,WorstCase
166,9,2.0,3.0,2.0,0.0,WorstCase
166,10,4.0,3.0,4.0,0.0,WorstCase
166,11,4.0,3.0,4.0,0.0,WorstCase
166,12,5.0,3.0,5.0,0.0,WorstCase
166,13,2.0,3.0,2.0,0.0,WorstCase
166,14,4.0,3.0,4.0,0.0,WorstCase
166,15,3.0,3.0,3.0,0.0,WorstCase
166,16,4.0,3.0,4.0,0.0,WorstCase
166,17,5.0,5.0,5.0,0.0,WorstCase
166,18,5.0,5.0,5.0,0.0,WorstCase
166,19,5.0,5.0,5.0,0.0,WorstCase
166,20,2.0,3.0,2.0,0.0,WorstCase
166,21,3.0,3.0,3.0,0.0,WorstCase
166,22,4.0,3.0,4.0,0.0,WorstCase
166,23,5.0,3.0,5.0,0.0,WorstCase
166,24,4.0,3.0,4.0,0.0,WorstCase
167,1,3.0,1.0,3.0,0.0,WorstCase
167,2,4.0,1.0,4.0,0.0,WorstCase
167,3,3.0,1.0,3.0,0.0,WorstCase
167,4,5.0,1.0,5.0,0.0,WorstCase
167,5,5.0,1.0,5.0,0.0,WorstCase
